Symbol,Date,Entry,Exit,Qty,PnL
POWERGRID,2022-11-17,164.21,164.738805,608.9763108215091,322.02971804397146
POWERGRID,2022-12-14,163.73,164.84877749999998,610.7616197398156,683.3063580284573
POWERGRID,2022-12-28,162.56,163.2691725,615.1574803149606,436.2527682086577
POWERGRID,2023-01-09,157.73,158.020485,633.9948012426298,184.1659798389768
POWERGRID,2023-01-20,167.18,167.5481025,598.1576743629621,220.18333532718748
POWERGRID,2023-01-23,168.94,169.19769000000002,591.9261276192731,152.53344382622532
POWERGRID,2023-03-03,167.63,168.1479525,596.5519298454931,308.9855634433019
POWERGRID,2023-03-15,170.93,171.51711,585.0348095711695,343.47978704732674
POWERGRID,2023-03-27,168.71,169.11771,592.7330922885425,241.66320905694994
POWERGRID,2023-03-31,168.94,169.60758750000002,591.9261276192731,395.16248372204603
POWERGRID,2023-04-11,173.06,173.91651000000002,577.8342771293193,494.9208367040415
POWERGRID,2023-04-17,176.93,178.455375,565.1952749675013,862.1347425535505
POWERGRID,2023-04-25,174.71,174.936255,572.3770820216358,129.50317669279409
POWERGRID,2023-05-02,179.7,180.81478500000003,556.4830272676684,620.3589315526101
POWERGRID,2023-05-08,182.21,182.88426750000002,548.8172987212557,370.04966796554163
POWERGRID,2023-05-10,184.5,185.46362249999999,542.0054200542005,522.2886178861709
POWERGRID,2023-05-22,177.86,178.79529,562.2399640166423,525.8574159451144
POWERGRID,2023-05-24,177.45,177.78554250000002,563.5390250774866,189.09129332208
POWERGRID,2023-06-05,177.9,178.34540249999998,562.1135469364812,250.36677908936016
POWERGRID,2023-06-08,182.18,182.88426750000002,548.9076737292787,386.5778351081427
POWERGRID,2023-06-14,182.78,183.10421250000002,547.105810263705,177.3785425101301
POWERGRID,2023-06-21,189.0,189.852525,529.1005291005291,451.0714285714361
POWERGRID,2023-07-06,192.0,193.2616725,520.8333333333334,657.1210937500017
POWERGRID,2023-07-26,189.79,190.45237500000002,526.8981505874915,349.0041624954032
POWERGRID,2023-08-11,183.26,184.2639225,545.6728145803776,547.8132161955778
POWERGRID,2023-08-24,188.44,189.0627225,530.6728932286139,330.4619507535603
POWERGRID,2023-11-10,211.95,212.54685,471.8093890068413,281.59943382874155
POWERGRID,2023-12-07,226.8,227.7930375,440.9171075837742,437.84722222221586
POWERGRID,2023-12-28,236.0,236.7907875,423.728813559322,335.07944915253955
POWERGRID,2024-01-20,238.8,239.5900875,418.76046901172526,330.8574120603009
POWERGRID,2024-02-08,279.25,281.67956250000003,358.10205908683974,870.0313339301813
POWERGRID,2024-03-04,291.45,294.12645,343.112026076514,918.3221821924819
POWERGRID,2024-03-21,269.4,270.6823125,371.19524870081665,475.988307349683
POWERGRID,2024-04-04,285.0,286.17843750000003,350.87719298245617,413.4868421052736
POWERGRID,2024-04-08,280.75,283.47911250000004,356.18878005342833,972.0792520035769
POWERGRID,2024-04-18,282.1,284.6788125,354.48422545196735,914.1483516483407
POWERGRID,2024-05-14,310.5,312.32189999999997,322.061191626409,586.7632850241453
POWERGRID,2024-06-03,328.6,330.01747500000005,304.32136335970785,431.36792452830935
POWERGRID,2024-06-10,318.45,321.31964999999997,314.0210394096405,901.1304757418682
POWERGRID,2024-07-30,348.55,355.411125,286.9028833739779,1968.4765456892885
POWERGRID,2024-08-01,352.6,354.6613125,283.60748723766307,584.6036585365812
POWERGRID,2024-09-10,332.1,333.616575,301.11412225233363,456.66214995482954
POWERGRID,2024-09-24,344.8,345.0637125,290.0232018561485,76.48274361948866
POWERGRID,2024-09-25,357.55,364.4588625,279.68116347364,1932.2787022794007
POWERGRID,2024-11-25,342.0,342.71430000000004,292.39766081871346,208.85964912281784
POWERGRID,2025-03-05,260.6,262.7842875,383.7298541826554,838.17632386799
POWERGRID,2025-03-10,268.35,273.1816875,372.6476616359232,1800.5170486305149
POWERGRID,2025-03-24,292.1,292.426875,342.34851078397804,111.90516946250348
POWERGRID,2025-03-26,295.2,295.97598750000003,338.75338753387535,262.86839430895736
POWERGRID,2025-04-01,294.25,296.12595,339.84706881903145,637.5361087510582
POWERGRID,2025-05-12,309.5,310.22242500000004,323.10177705977384,233.41680129242127
POWERGRID,2025-06-16,288.85,290.12745,346.20045006058507,442.2537649298901
POWERGRID,2025-07-24,300.2,300.52485,333.11125916055965,108.21119253831655
POWERGRID,2025-08-13,287.5,288.627825,347.82608695652175,392.28695652172973
POWERGRID,2025-09-01,279.35,279.630075,357.9738679076427,100.25953105421652
POWERGRID,2025-10-10,288.15,290.12745,347.041471455839,686.2571577303603
POWERGRID,2025-10-15,290.3,290.77728750000006,344.47123665173956,164.41181536343277
360ONE,2019-10-25,310.75,314.6713125,321.80209171359616,1261.8865647626708
360ONE,2020-01-30,331.5,333.416625,301.65912518853696,578.1674208144829
360ONE,2020-04-23,231.2,232.1319525,432.52595155709344,403.0936418685219
360ONE,2020-06-15,248.75,249.9275025,402.0100502512563,473.36783919598105
360ONE,2020-09-10,247.18,249.17769,404.56347600938585,808.1924103891923
360ONE,2020-12-08,253.26,253.6865625,394.85114111979783,168.4286898839205
360ONE,2020-12-10,258.05,264.50124999999997,387.5217981011432,2499.999999999984
360ONE,2021-02-05,271.25,272.68181250000004,368.66359447004606,527.8571428571557
360ONE,2021-02-16,310.24,310.88226,322.3310985043837,207.02037132541412
360ONE,2021-04-01,316.5,324.41249999999997,315.955766192733,2499.999999999989
360ONE,2021-05-21,279.99,281.36964,357.15561270045356,492.7461695060519
360ONE,2021-05-28,298.74,299.68506,334.739238133494,316.3486643904439
360ONE,2021-08-03,370.74,371.247165,269.73080865296436,136.79802557047697
360ONE,2021-08-31,394.61,395.4511125,253.41476394414738,213.1503256379738
360ONE,2021-09-09,406.25,407.92799249999996,246.15384615384616,413.0443076922977
360ONE,2021-09-24,406.64,408.1479375,245.9177650993508,370.8286199095085
360ONE,2021-10-12,400.74,403.6490625,249.53835404501672,725.9226680640826
360ONE,2021-11-26,384.54,385.40362500000003,260.05096999011806,224.58651895771914
360ONE,2021-12-03,386.09,387.903,259.00696728742,469.57963169210416
360ONE,2021-12-08,383.23,384.803775,260.9399055397542,410.6606998408149
360ONE,2022-01-11,392.39,397.74054,254.84849257116645,1363.577053441735
360ONE,2022-07-18,393.23,403.06075,254.30409683900007,2499.9999999999914
360ONE,2022-07-20,404.0,414.09999999999997,247.52475247524754,2499.999999999992
360ONE,2022-08-19,423.0,425.1436875,236.4066193853428,506.7819148936167
360ONE,2022-09-08,435.39,437.390625,229.67913824387333,459.5018259491522
360ONE,2022-09-16,433.08,443.9069999999999,230.90422092915858,2499.9999999999864
360ONE,2022-09-20,466.76,467.8929975,214.24286571257178,242.7366312451769
360ONE,2022-10-14,449.43,451.0772025,222.50406069910775,366.50924504372017
360ONE,2022-11-02,461.25,468.6328125,216.80216802168022,1600.6097560975609
360ONE,2022-11-15,448.0,454.81626750000004,223.21428571428572,1521.4882812500084
360ONE,2022-11-24,457.5,459.385125,218.5792349726776,412.0491803278724
360ONE,2022-11-29,459.0,468.72279,217.8649237472767,2118.254901960779
360ONE,2023-01-16,452.6,456.6957975,220.9456473707468,904.948630136987
360ONE,2023-01-19,473.59,476.340885,211.15310711797125,580.8579150742287
360ONE,2023-06-13,425.55,431.991975,234.9900129244507,1513.7997885089915
360ONE,2023-06-22,453.55,459.3351375,220.48285745783264,1275.5236467864538
360ONE,2023-07-03,459.75,464.0339625,217.5095160413268,931.8026101141866
360ONE,2023-07-06,482.0,486.8282625,207.4688796680498,1001.7142116182561
360ONE,2023-07-12,492.4,503.0242125,203.0869212022746,2157.6386068237207
360ONE,2023-07-17,518.75,531.71875,192.7710843373494,2500.0
360ONE,2023-07-31,519.75,521.4696,192.4001924001924,330.85137085137353
360ONE,2023-09-04,493.4,500.3248875,202.67531414673692,1403.503749493314
360ONE,2023-10-13,523.8,526.46835,190.91256204658268,509.42153493700505
360ONE,2023-12-04,600.65,604.44885,166.48630650129027,632.4565054524292
360ONE,2023-12-14,697.25,714.68125,143.42058085335245,2499.999999999997
360ONE,2023-12-22,653.8,655.4860874999999,152.95197308045275,257.8904099112856
360ONE,2024-02-21,723.35,727.318125,138.24566254233773,548.576069675812
360ONE,2024-02-26,738.7,749.5125750000001,135.37295248409367,1463.7302017057043
360ONE,2024-04-12,745.85,763.6590375000001,134.0752161962861,2387.7505530602725
360ONE,2024-06-10,809.0,813.696525,123.60939431396787,580.534610630402
360ONE,2024-06-19,824.5,837.7905000000001,121.2856276531231,1611.9466343238405
360ONE,2024-06-26,886.7,893.3266125,112.77771512349159,747.3342167587645
360ONE,2024-06-28,1007.25,1032.4312499999999,99.28021841648052,2499.999999999987
360ONE,2024-07-05,954.55,958.6102875,104.76140589806715,425.3614268503559
360ONE,2024-07-08,990.1,992.5518,100.999899000101,247.63155236844102
360ONE,2024-07-29,1028.75,1049.53755,97.20534629404617,2020.6609963548003
360ONE,2024-08-01,1191.7,1211.2971,83.91373667869429,1644.4658890660362
360ONE,2024-08-16,1047.85,1074.0462499999999,95.43350670420385,2499.999999999997
360ONE,2024-09-03,1100.0,1102.6742625000002,90.9090909090909,243.114772727288
360ONE,2024-09-18,1101.5,1129.0375,90.78529278256923,2499.999999999992
360ONE,2024-10-17,1132.25,1138.71525,88.31971737690439,571.0090527710285
360ONE,2024-10-21,1105.0,1111.3720875000001,90.49773755656109,576.6595022624556
360ONE,2024-10-30,1049.65,1051.8869625000002,95.26985185538035,213.1150859810525
360ONE,2024-11-14,1040.3,1041.839475,96.12611746611555,147.98375468615194
360ONE,2024-12-09,1148.7,1150.812225,87.05493166187864,183.8796030294988
360ONE,2025-01-15,1157.5,1182.70425,86.39308855291577,2177.4730021598275
360ONE,2025-02-05,1020.05,1031.3420999999998,98.03441007793737,1107.0143620410659
360ONE,2025-02-13,983.7,992.1019125,101.65700925078784,854.1132967368079
360ONE,2025-02-24,1012.5,1021.5945375,98.76543209876543,898.225925925926
360ONE,2025-03-18,892.85,894.9262125,112.00089600716805,232.53766030128205
360ONE,2025-04-15,906.8,929.4699999999999,110.27790030877813,2499.9999999999955
360ONE,2025-05-12,948.5,957.16065,105.42962572482868,913.089088033741
360ONE,2025-05-26,1031.85,1034.8912125000002,96.9133110432718,294.73397296121107
360ONE,2025-05-28,1021.5,1024.74375,97.8952520802741,317.54772393539804
360ONE,2025-09-05,1046.4,1050.837225,95.565749235474,424.04673165136643
360ONE,2025-10-14,1119.8,1125.3185999999998,89.3016610108948,492.8201464547132
360ONE,2026-01-16,1222.5,1233.591525,81.79959100204499,907.2822085889609
360ONE,2026-02-03,1151.0,1164.70875,86.88097306689835,1191.0295395308435
SBIN,2017-07-06,276.4,277.0807125,361.794500723589,246.27803907381582
SBIN,2017-10-25,300.25,307.75624999999997,333.0557868442964,2499.9999999999886
SBIN,2017-11-17,341.95,343.214175,292.4404152653897,369.6958619681307
SBIN,2017-12-15,317.35,318.22042500000003,315.1095005514416,274.27918701749223
SBIN,2018-03-21,253.1,253.9365,395.1007506914263,330.50177795337845
SBIN,2018-04-03,251.0,252.036975,398.40637450199205,413.13745019920816
SBIN,2018-04-09,261.9,262.434375,381.82512409316536,204.03780068728958
SBIN,2018-05-21,243.3,244.438875,411.0152075626798,468.0949445129406
SBIN,2018-05-23,263.5,266.13345,379.5066413662239,999.4117647058755
SBIN,2018-06-29,261.65,262.634325,382.189948404357,376.1991209631235
SBIN,2018-07-10,263.85,264.433875,379.00322152738295,221.29050596929227
SBIN,2018-07-12,262.1,263.434125,381.5337657382678,509.01373521555576
SBIN,2018-07-26,276.2,279.93,362.0564808110065,1350.4706734250608
SBIN,2018-07-30,298.2,299.07521249999996,335.345405767941,293.4984909456657
SBIN,2018-08-06,302.95,307.1232,330.0874731803928,1377.521043076418
SBIN,2018-08-27,304.85,305.82352499999996,328.0301787764474,319.3455797933207
SBIN,2018-12-13,291.5,293.32665,343.0531732418525,626.6380789022204
SBIN,2018-12-19,296.5,297.82552499999997,337.2681281618887,447.0573355817776
SBIN,2018-12-31,297.25,297.52560000000005,336.41715727502105,92.71656854501397
SBIN,2019-03-11,284.45,288.227925,351.5556336790297,1328.150817366862
SBIN,2019-05-20,333.1,335.3661375,300.2101471029721,680.3174722305483
SBIN,2019-05-23,352.8,356.810775,283.4467120181406,1136.8409863945485
SBIN,2019-07-04,368.1,370.3074,271.66530834012497,599.6740016299783
SBIN,2019-08-26,280.15,281.8795125,356.95163305372125,617.3523112618235
SBIN,2019-09-12,287.9,288.227925,347.3428273706148,113.90239666552631
SBIN,2019-10-11,258.05,260.634825,387.5217981011432,1001.6760317767745
SBIN,2019-10-31,296.1,298.3254,337.7237419790611,751.5704154001955
SBIN,2019-11-04,317.0,318.1704375,315.45741324921136,369.2231861198711
SBIN,2019-11-07,320.7,322.819275,311.81789834736514,660.8278765201172
SBIN,2019-11-15,311.85,314.821275,320.666987333654,952.7898027898
SBIN,2019-12-13,326.5,327.618075,306.2787136294028,342.44257274118723
SBIN,2019-12-20,332.95,334.0664625,300.3453972067878,335.32437302898677
SBIN,2019-12-27,334.0,336.815775,299.4011976047904,843.0464071856209
SBIN,2020-01-09,326.7,327.1182,306.0912151821243,128.00734618916837
SBIN,2020-02-11,322.4,323.9689875,310.1736972704715,486.65865384616893
SBIN,2020-02-13,328.0,330.21742500000005,304.8780487804878,676.044207317088
SBIN,2020-03-27,203.8,208.89499999999998,490.6771344455348,2499.9999999999854
SBIN,2020-04-15,187.45,188.8027875,533.4755934915978,721.6791144305176
SBIN,2020-04-28,183.05,183.75405,546.2988254575253,384.621688063368
SBIN,2020-05-08,172.8,172.95675,578.7037037037037,90.71180555554871
SBIN,2020-05-13,174.1,174.8062875,574.3825387708214,405.67920735209765
SBIN,2020-06-01,166.6,167.7080625,600.2400960384153,665.1035414165767
SBIN,2020-06-03,173.25,174.256425,577.2005772005772,580.9090909090951
SBIN,2020-07-06,187.0,187.8030375,534.75935828877,429.4318181818117
SBIN,2020-08-10,192.55,193.8015375,519.3456245131134,649.9805245390721
SBIN,2020-08-11,195.75,196.450875,510.8556832694764,358.0459770114924
SBIN,2020-08-19,197.4,199.450125,506.5856129685917,1038.5638297872383
SBIN,2020-08-21,198.1,199.00023750000003,504.7955577990914,454.43589096417537
SBIN,2020-08-27,211.5,212.446875,472.8132387706856,447.6950354609956
SBIN,2020-10-01,188.25,189.052725,531.2084993359894,426.41434262948707
SBIN,2020-10-12,201.85,204.94875000000002,495.4173891503592,1535.1746346296875
SBIN,2020-10-19,198.15,198.60033750000002,504.6681806712087,227.27100681302932
SBIN,2020-10-21,205.2,206.8982625,487.3294346978558,827.6133040935665
SBIN,2020-11-03,200.85,201.9495,497.8839930296241,547.4234503360748
SBIN,2020-11-05,219.5,219.74505000000002,455.58086560364467,111.64009111618243
SBIN,2020-11-10,224.45,225.9435,445.53352639786146,665.4043216752112
SBIN,2020-12-11,272.15,275.33115,367.4444240308654,1168.8958295057882
SBIN,2021-01-04,282.2,282.92925,354.3586109142452,258.41601700922604
SBIN,2021-01-07,289.25,291.427125,345.7216940363008,752.6793431287778
SBIN,2021-02-05,390.6,400.365,256.0163850486431,2499.9999999999964
SBIN,2021-02-16,414.65,414.99622500000004,241.1672494875196,83.49813095383115
SBIN,2021-02-18,422.0,422.6443125,236.96682464454977,152.68068720379438
SBIN,2021-04-15,346.15,347.01322500000003,288.8920988010978,249.37888198759404
SBIN,2021-04-20,334.5,338.91525,298.9536621823617,1319.9551569506768
SBIN,2021-04-26,343.35,345.6635625,291.247997670016,673.8204456094331
SBIN,2021-04-29,368.4,369.30764999999997,271.4440825190011,246.37622149836852
SBIN,2021-05-07,360.5,361.25966250000005,277.39251040221916,210.7246879334389
SBIN,2021-05-21,391.4,391.802025,255.49310168625448,102.714614205426
SBIN,2021-07-12,427.45,429.8425125,233.94549070066674,559.7175108199812
SBIN,2021-09-23,444.9,446.88825,224.76961114857272,446.89817936616106
SBIN,2021-12-23,459.75,460.184925,217.5095160413268,94.60032626427865
SBIN,2022-01-17,514.05,516.87075,194.5336056803813,548.7306682229529
SBIN,2022-03-10,470.65,472.03196249999996,212.47211303516414,293.62849251035504
SBIN,2022-03-16,493.35,493.776525,202.6958548697679,86.45484949832161
SBIN,2022-03-17,501.0,502.2744,199.6007984031936,254.37125748503277
SBIN,2022-04-21,514.1,516.0209625,194.51468585878234,373.655417233996
SBIN,2022-04-26,500.85,502.374375,199.66057701906757,304.3575920934339
SBIN,2022-05-20,458.25,459.585075,218.2214948172395,291.34206219312983
SBIN,2022-06-15,451.3,451.78702499999997,221.58209616662973,107.916020385544
SBIN,2022-06-27,459.7,460.08495,217.5331738090059,83.73939525777757
SBIN,2022-07-05,477.35,478.08045,209.48989211270555,153.02189169371783
SBIN,2022-07-07,483.35,484.3288875,206.88941760628944,202.5214647770735
SBIN,2022-07-20,502.2,505.5235875,199.12385503783355,661.8055555555617
SBIN,2022-07-22,516.5,517.0207125,193.6108422071636,100.81558567278705
SBIN,2022-08-12,528.55,530.2674,189.1968593321351,324.9266862170084
SBIN,2022-08-30,519.45,521.5695750000001,192.5113100394648,408.0421599769091
SBIN,2022-09-09,550.8,552.8117625000001,181.5541031227306,365.2437363834687
SBIN,2022-10-06,537.85,538.565325,185.9254438969973,132.9971181556209
SBIN,2022-10-18,551.65,554.0114625,181.27435874195595,428.07260038067903
SBIN,2022-12-05,610.45,611.7970125,163.81358014579408,220.6589401261373
SBIN,2023-01-20,592.45,594.551325,168.79061524179255,354.6839395729554
SBIN,2023-03-03,551.0,552.4118625,181.48820326678765,256.23638838475205
SBIN,2023-03-31,521.5,522.6693,191.75455417066155,224.21860019175858
SBIN,2023-04-11,529.35,535.1161875,188.91092849721355,1089.2958345140266
SBIN,2023-05-05,584.0,585.8035125,171.23287671232876,308.82063356164565
SBIN,2023-05-29,589.65,595.7010375,169.59213092512508,1026.2083439328426
SBIN,2023-06-27,559.4,567.25815,178.76296031462283,1404.7461565963577
SBIN,2023-07-03,577.6,579.25515,173.13019390581718,286.55644044320206
SBIN,2023-07-21,614.85,616.6957875,162.6412946247052,300.2012686021027
SBIN,2023-11-02,571.9,573.8565,174.85574401119078,342.1052631578957
SBIN,2023-11-29,566.95,567.5080875,176.38239703677573,98.4368110062514
SBIN,2023-12-04,585.9,589.3026375000001,170.67759003242875,580.7539682539824
SBIN,2023-12-14,625.2,626.04345,159.94881637875878,134.90882917465794
SBIN,2023-12-15,628.0,638.940225,159.23566878980893,1742.074044585996
SBIN,2024-01-05,647.4,648.83775,154.46400988569664,222.0806302131682
SBIN,2024-02-07,662.9,667.9829625,150.8523155830442,766.7766631467805
SBIN,2024-05-30,833.4,834.091425,119.99040076793857,82.96436285096965
SBIN,2024-06-03,865.6,874.281375,115.5268022181146,1002.9314926062849
SBIN,2024-06-06,810.9,819.7450125,123.31976815883587,1090.7648908620117
SBIN,2024-07-26,855.95,856.8857250000001,116.82925404521292,109.32005374146243
SBIN,2024-07-29,873.25,879.280125,114.5147437732608,690.538219295734
SBIN,2024-08-19,818.45,823.694025,122.18217362086871,640.7263730221717
SBIN,2024-10-17,811.5,814.8962250000001,123.22858903265558,418.51201478743957
SBIN,2024-11-25,839.4,844.1889,119.13271384322135,570.5146533238042
SBIN,2025-01-14,743.6,745.21365,134.48090371167294,217.00511027434197
SBIN,2025-01-16,770.1,771.2571375000001,129.8532658096351,150.25808336580832
SBIN,2025-01-20,771.6,775.60605,129.60082944530845,519.1874027993726
SBIN,2025-02-04,769.2,775.706025,130.00520020800832,845.8170826832954
SBIN,2025-03-19,744.3,745.713525,134.35442697836893,189.91334139460562
SBIN,2025-04-08,765.0,770.6073,130.718954248366,732.9803921568639
SBIN,2025-04-15,765.3,766.3083750000001,130.66771200836274,131.76205409644774
SBIN,2025-04-21,809.15,821.19465,123.58647963912749,1488.5558919854227
SBIN,2025-05-12,799.4,800.699775,125.09382036527396,162.59382036528245
SBIN,2025-06-09,819.4,820.9447125,122.040517451794,188.51751281426164
SBIN,2025-06-24,800.8,801.699525,124.87512487512488,112.32829670330166
SBIN,2025-06-27,805.0,808.5478125000001,124.22360248447205,440.7220496894506
SBIN,2025-06-30,811.25,812.0969249999999,123.26656394453005,104.39753466871396
SBIN,2025-09-10,813.5,823.4440875,122.92562999385372,1222.3832206515087
SBIN,2025-10-10,866.6,870.682275,115.39349180706208,471.0679667666722
SBIN,2025-11-06,968.1,969.7575,103.29511414110112,171.21165168887794
SBIN,2025-12-11,963.2,964.7587500000001,103.82059800664452,161.83035714286044
SBIN,2026-01-22,1045.5,1052.73675,95.64801530368244,692.1807747489268
SBIN,2026-02-03,1057.9,1058.9352000000001,94.52689290103034,97.8542395311496
SBIN,2026-02-09,1131.7,1139.015175,88.36264027569143,646.388177078727
SOLARINDS,2017-10-16,1002.35,1004.74875,99.76555095525515,239.31261535391332
SOLARINDS,2017-11-02,1050.0,1076.25,95.23809523809524,2500.0
SOLARINDS,2017-11-21,1205.0,1206.6482625,82.98755186721992,136.78526970955193
SOLARINDS,2018-08-01,1232.05,1238.69025,81.16553711294185,538.9594578142244
SOLARINDS,2018-10-29,957.0,970.257375,104.4932079414838,1385.3056426332314
SOLARINDS,2019-05-22,1160.1,1164.6087750000002,86.19946556331351,388.6539953452497
SOLARINDS,2019-07-05,1217.9,1224.6937500000001,82.10854749979472,557.8249445767342
SOLARINDS,2020-01-15,1110.05,1113.7714875,90.08603216071349,335.2540426106902
SOLARINDS,2020-01-31,1309.0,1314.5212875,76.39419404125286,421.7943086325417
SOLARINDS,2020-05-13,889.1,898.77525,112.47328759419638,1088.2071757957492
SOLARINDS,2020-07-17,1007.75,1009.6975125000001,99.23096005953857,193.253535102965
SOLARINDS,2020-08-13,1015.0,1017.245625,98.52216748768473,221.2438423645338
SOLARINDS,2020-09-28,1047.9,1049.7874875,95.428953144384,180.12095619810157
SOLARINDS,2020-11-23,1003.6,1004.74875,99.6412913511359,114.46293343961239
SOLARINDS,2020-12-14,1060.8,1068.7327500000001,94.2684766214178,747.8082579185681
SOLARINDS,2021-05-28,1376.95,1387.1031375,72.62427829623442,737.3642833799307
SOLARINDS,2021-06-07,1593.05,1608.3478125000001,62.772668780013184,960.2845171212574
SOLARINDS,2021-06-22,1610.25,1615.5460125000002,62.10215804999224,328.8938053097462
SOLARINDS,2021-07-02,1615.0,1619.595,61.919504643962846,284.520123839011
SOLARINDS,2021-07-30,1696.75,1723.569,58.93620156180934,1580.6099896861624
SOLARINDS,2021-08-13,1758.7,1762.55925,56.86018081537499,219.43765281173447
SOLARINDS,2021-09-30,2108.35,2147.163075,47.430455095216644,1840.921810894777
SOLARINDS,2021-10-08,2369.65,2373.2065500000003,42.20032494250206,150.08756567426596
SOLARINDS,2021-10-11,2585.4,2619.045075,38.67873443180939,1301.3489208633057
SOLARINDS,2021-10-18,2579.6,2595.5009625000002,38.76570010854396,616.4119437122164
SOLARINDS,2021-10-26,2405.0,2465.125,41.58004158004158,2500.0
SOLARINDS,2021-11-15,2630.6,2653.2365250000003,38.014141260548925,860.5080589979605
SOLARINDS,2021-12-31,2399.9,2417.5454625,41.66840285011875,735.2582399266686
SOLARINDS,2022-04-06,3107.55,3172.0567875,32.1796913967595,2075.8085147463426
SOLARINDS,2022-06-16,2796.45,2801.3494875,35.75962380875753,175.2038298557208
SOLARINDS,2022-07-22,2787.1,2827.0930500000004,35.87958810232858,1434.9341609558498
SOLARINDS,2022-08-04,2841.7,2846.28825,35.190203047471584,161.46144913257007
SOLARINDS,2022-08-05,3052.9,3116.520675,32.75574044351273,2083.942317141083
SOLARINDS,2022-08-25,3505.0,3518.12025,28.530670470756064,374.3295292439356
SOLARINDS,2022-09-05,3448.85,3459.6848625000002,28.995172303811415,314.15870507561436
SOLARINDS,2022-09-09,3520.0,3564.1587375000004,28.40909090909091,1254.5095880681924
SOLARINDS,2022-11-01,3999.0,4081.9792500000003,25.00625156289072,2075.0000000000077
SOLARINDS,2022-11-04,4033.9,4046.9880000000003,24.789905550459853,324.4502838444233
SOLARINDS,2022-11-07,4117.85,4140.064725,24.284517405927847,539.473875930396
SOLARINDS,2022-11-24,3922.4,3927.5678625000005,25.494595145829084,131.75256220682263
SOLARINDS,2022-12-09,4085.35,4089.9272625,24.477706928414946,112.04089000942295
SOLARINDS,2022-12-30,4305.25,4324.1187,23.227454851634633,438.27187735903817
SOLARINDS,2023-02-16,3727.3,3757.0105125,26.829071982400126,797.105478496494
SOLARINDS,2023-06-08,3924.05,3938.01525,25.483875078044367,355.88868643365254
SOLARINDS,2023-08-28,4684.3,4702.0741875,21.34790683773456,379.44169886642936
SOLARINDS,2023-10-06,5039.35,5091.6767625,19.84382906525643,1038.3633305882674
SOLARINDS,2023-11-08,6114.3,6123.568725,16.35510197406081,151.5909425445252
SOLARINDS,2023-11-09,6155.0,6191.6517,16.246953696181965,595.4784727863581
SOLARINDS,2023-11-15,6266.8,6423.469999999999,15.957107295589456,2499.999999999987
SOLARINDS,2023-11-17,7044.0,7220.099999999999,14.19647927314026,2499.9999999999923
SOLARINDS,2023-12-14,6683.95,6735.415725000001,14.961213055154513,769.989676763006
SOLARINDS,2024-02-07,6853.1,6869.28225,14.59193649589237,236.13036436065195
SOLARINDS,2024-02-26,6944.95,6967.25775,14.39895175631214,321.2082160418713
SOLARINDS,2024-04-29,8942.2,8986.852725,11.182930375075484,499.34831473239154
SOLARINDS,2024-05-17,8519.95,8732.94875,11.737158081913625,2499.999999999986
SOLARINDS,2024-05-21,9150.0,9357.66,10.92896174863388,2269.50819672131
SOLARINDS,2024-05-22,9713.5,9766.8076875,10.294950326864672,548.7999948525311
SOLARINDS,2024-06-18,10143.5,10170.806662500001,9.85853009316311,269.20355400010885
SOLARINDS,2024-07-02,10500.0,10657.185037500001,9.523809523809524,1497.0003571428692
SOLARINDS,2024-07-11,12908.75,13231.468749999998,7.746683451147478,2499.999999999986
SOLARINDS,2024-08-06,10491.75,10512.321262500001,9.531298401124694,196.07084137538035
SOLARINDS,2024-09-24,11203.0,11336.3652,8.926180487369455,1190.4418459341266
SOLARINDS,2024-11-18,10209.0,10224.44325,9.795278675678324,151.27093740817185
SOLARINDS,2024-11-28,10465.0,10726.624999999998,9.555661729574773,2499.9999999999827
SOLARINDS,2025-01-30,10023.85,10147.3125375,9.976206746908623,1231.6877995979548
SOLARINDS,2025-03-06,9360.0,9382.65375,10.683760683760683,242.02724358973813
SOLARINDS,2025-03-07,9436.05,9471.4815375,10.59765473900626,375.4912012971589
SOLARINDS,2025-04-11,11150.0,11261.9838,8.968609865470851,1004.3390134529145
SOLARINDS,2025-04-15,11578.0,11588.10225,8.637070305752289,87.2538434962853
SOLARINDS,2025-04-21,12403.0,12431.89125,8.062565508344756,232.93759574297013
SOLARINDS,2025-04-23,13015.0,13096.725,7.68344218209758,627.9293123319276
SOLARINDS,2025-05-16,14032.0,14204.448,7.126567844925884,1228.962371721781
SOLARINDS,2025-05-26,15510.0,15866.032500000001,6.447453255963894,2295.5029013539724
SOLARINDS,2025-06-03,16444.0,16590.85125,6.0812454390659205,893.0384942836275
SOLARINDS,2025-09-17,14739.0,14811.296250000001,6.7847208087387205,490.5098717687851
SOLARINDS,2026-01-22,12694.0,12789.80175,7.877737513786041,754.7010398613561
SOLARINDS,2026-02-03,13537.0,13875.425,7.387161113983896,2499.9999999999945
ULTRACEMCO,2017-07-13,4210.0,4217.1954375000005,23.752969121140143,170.91300475060524
ULTRACEMCO,2017-12-11,4223.9,4227.542850000001,23.6748029072658,86.24375577075902
ULTRACEMCO,2018-01-05,4368.8,4404.948487500001,22.889580662882256,827.4237204724536
ULTRACEMCO,2018-02-12,4204.0,4213.94625,23.78686964795433,236.5901522359649
ULTRACEMCO,2018-02-27,4162.0,4171.3569,24.02691013935608,224.81739548293535
ULTRACEMCO,2018-04-18,3959.45,3963.009,25.25603303489121,89.88622157118277
